id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety,weight_kg,weight_class
2941-P,11,1085.9856269415468,CXRRW,New York,New York,France,Regional Pumpkin Festival,1318 L,1678 O,363,1066,4,Queensland Blue,492.5943924956701,Light
2458-P,93,1072.830430613831,EQJZG,Chicago,Florida,France,National Pumpkin Festival,1843 L,1110 Y,344,962,10,Queensland Blue,486.6273006829888,Light
2746-P,40,1084.9379719756544,QRPGM,Chicago,California,Mexico,Local Pumpkin Festival,1142 V,1075 F,372,1158,-3,Kikuza,492.119184584381,Light
2962-P,55,1071.2895075539127,KDDWL,Houston,California,USA,Local Pumpkin Festival,1070 M,1182 T,366,1073,2,Kabocha,485.92835031039436,Light
2585-P,39,1083.033311534673,YQEDG,Nottingham,California,France,Regional Pumpkin Festival,1999 Y,1638 D,375,1191,-5,Kabocha,491.2552458456354,Light
2770-P,50,1066.237478037551,HCQMH,New York,Florida,Mexico,Local Pumpkin Festival,1174 M,1667 K,356,1025,-1,Pumpkin Pie,483.63679013800885,Light
2245-P,16,1065.335305886157,YKKGX,Los Angeles,Florida,Mexico,National Pumpkin Festival,1026 L,1619 L,367,1122,-9,Kikuza,483.2275720675137,Light
2022-P,31,1071.2847279114649,ZIHKX,Los Angeles,New York,USA,National Pumpkin Festival,1583 A,1329 C,377,1231,-18,Kabocha,485.92618230281715,Light
2263-P,90,1060.5776358721778,GGPNO,New York,Texas,France,Regional Pumpkin Festival,1524 K,1117 I,353,997,5,Kikuza,481.06953101053284,Light
2773-P,66,1069.490129025653,WRWQD,Nottingham,California,France,Local Pumpkin Festival,1457 Y,1780 S,372,1140,-4,Kikuza,485.112166605004,Light
2702-P,27,1066.7065915213898,INTCU,Chicago,New York,France,Local Pumpkin Festival,1496 X,1276 J,345,933,11,Pumpkin Pie,483.8495762613702,Light
2334-P,89,1054.8377021523193,IPRSB,Los Angeles,Texas,Mexico,Regional Pumpkin Festival,1838 G,1281 N,365,1129,-6,Queensland Blue,478.4659429946748,Light
2608-P,45,1066.2235571034253,CNKNA,Nottingham,Florida,Mexico,Regional Pumpkin Festival,1518 I,1052 S,358,1088,2,Queensland Blue,483.6304757136569,Light
2560-P,5,1053.7274919655174,RFZQS,Chicago,California,France,National Pumpkin Festival,1615 Z,1631 G,352,1029,1,Pumpkin Pie,477.96236053562296,Light
2536-P,80,1045.571090746671,SHRLV,Chicago,New York,Mexico,Local Pumpkin Festival,1978 Z,1913 C,-5,-4,-5,Kabocha,474.262682193964,Light
2702-P,69,1051.538574071601,BAHRE,New York,Florida,USA,Local Pumpkin Festival,1305 H,1309 N,373,1132,-11,Kikuza,476.9694848902856,Light
2634-P,4,1048.05964827165,TVXIV,Los Angeles,California,France,Local Pumpkin Festival,1576 F,1785 M,347,965,11,Queensland Blue,475.3914719788343,Light
2768-P,65,1044.332399611361,DZRCP,New York,New York,USA,National Pumpkin Festival,1501 O,1185 J,353,998,5,Kikuza,473.7008218045165,Light
2231-P,77,1048.496479935944,LPPFH,Paris,Florida,Mexico,Regional Pumpkin Festival,1222 Y,1247 L,-1,-4,1,Kabocha,475.58961532710475,Light
2655-P,12,1046.8489828091117,IQWRP,Houston,New York,Mexico,Local Pumpkin Festival,1160 S,1721 G,362,1119,-8,Queensland Blue,474.8423238103506,Light
2485-P,49,1051.6915060970932,FFDEQ,Paris,Texas,France,Local Pumpkin Festival,1485 H,1196 W,353,1039,-2,Kikuza,477.0388536335927,Light
2523-P,92,1053.4074834249914,VKYCP,Los Angeles,New York,Mexico,National Pumpkin Festival,1393 G,1724 F,366,1140,-7,Queensland Blue,477.81720722170866,Light
2581-P,70,1054.659223317541,RQWTW,Los Angeles,Texas,Mexico,Regional Pumpkin Festival,1594 X,1668 G,349,1006,2,Kabocha,478.38498642305007,Light
2216-P,76,1052.8523785984144,CITKR,Paris,New York,USA,National Pumpkin Festival,1007 E,1581 R,376,1199,-9,Kabocha,477.56541611321194,Light
2824-P,8,1040.1474272374064,IPVSL,Los Angeles,Florida,France,Local Pumpkin Festival,1212 N,1162 R,350,993,5,Pumpkin Pie,471.80255181546966,Light
2827-P,61,1049.2839500214905,GPQQY,New York,New York,France,Local Pumpkin Festival,1814 A,1313 R,360,1031,5,Kabocha,475.9468054581479,Light
2084-P,1,1034.034700203687,FNZGL,Nottingham,Texas,France,Regional Pumpkin Festival,1155 S,1096 G,364,1131,-6,Kabocha,469.02986773479074,Light
2866-P,29,1037.452222605981,MYVEY,Houston,Florida,Mexico,Regional Pumpkin Festival,1556 O,1642 G,375,1219,-19,Pumpkin Pie,470.5800285562921,Light
2803-P,30,1042.2514267910271,UEPAW,Chicago,Texas,France,Regional Pumpkin Festival,1983 F,1319 X,354,1041,-6,Kikuza,472.7569091809956,Light
2785-P,99,1040.354469283484,KUVBB,Los Angeles,California,Mexico,National Pumpkin Festival,1779 Q,1014 H,336,905,20,Pumpkin Pie,471.89646443123405,Light
2403-P,30,1039.6687853941694,ACGJQ,New York,Texas,USA,Local Pumpkin Festival,1298 Y,1177 O,358,1014,5,Pumpkin Pie,471.5854437045121,Light
2456-P,19,1034.8462523901835,IDPJX,Los Angeles,California,France,Local Pumpkin Festival,1087 Y,1122 Z,367,1108,-8,Pumpkin Pie,469.39798131416813,Light
2185-P,5,1033.7706427080557,GYAFD,Paris,Texas,Mexico,National Pumpkin Festival,1901 W,1036 P,349,978,10,Queensland Blue,468.9100933672324,Light
2580-P,56,1021.5099326079712,FTTPW,Nottingham,New York,USA,Regional Pumpkin Festival,1942 M,1211 R,367,1085,-7,Kikuza,463.34873335151485,Light
2564-P,21,1015.7238274859264,PPEHT,New York,Texas,USA,Local Pumpkin Festival,1746 B,1865 K,376,1166,-9,Kabocha,460.72420235699633,Light
2924-P,6,1020.0319732138888,BEJCJ,Nottingham,Florida,USA,Local Pumpkin Festival,1246 N,1264 U,366,1130,-9,Pumpkin Pie,462.6783427940343,Light
2434-P,56,1011.881202966906,AKWRC,Chicago,Texas,Mexico,National Pumpkin Festival,1153 B,1756 H,362,1032,2,Pumpkin Pie,458.9812186161648,Light
2730-P,20,1020.8200348969548,VUYOQ,New York,California,France,National Pumpkin Festival,1401 F,1930 S,347,992,-1,Queensland Blue,463.0358012689795,Light
2556-P,89,1024.1493790049103,QUUSG,Paris,California,Mexico,Regional Pumpkin Festival,1579 L,1277 M,347,939,10,Kabocha,464.54596512159526,Light
2941-P,90,1025.641009842977,QVYSF,Paris,California,Mexico,Regional Pumpkin Festival,1022 M,1149 Y,371,1115,-12,Kabocha,465.2225569366956,Light
2699-P,95,1025.2272759547457,BOJRC,Nottingham,California,France,National Pumpkin Festival,1078 D,1295 M,366,1129,-5,Kikuza,465.034890554865,Light
2441-P,68,1017.009385009855,PEJFY,Chicago,Texas,Mexico,National Pumpkin Festival,1700 E,1163 G,384,1222,-12,Kabocha,461.30732096539015,Light
2926-P,70,1017.45609733928,PXABU,Houston,Texas,Mexico,Local Pumpkin Festival,1496 H,1239 T,370,1125,-14,Queensland Blue,461.50994610431866,Light
2710-P,91,1012.59605334308,DSYQW,Los Angeles,New York,Mexico,National Pumpkin Festival,1876 P,1510 Y,370,1115,-12,Pumpkin Pie,459.3054690279944,Light
2681-P,7,1007.1966841511428,EDNAH,Chicago,California,USA,National Pumpkin Festival,1356 E,1067 U,361,1045,-2,Kikuza,456.85635835748514,Light
2762-P,82,1002.6192016946152,QZNYL,Chicago,New York,France,Local Pumpkin Festival,1440 P,1356 Z,364,1116,-5,Kabocha,454.78004893506386,Light
2854-P,7,1008.26638982445,XNCBE,New York,California,France,Regional Pumpkin Festival,1365 Z,1674 Z,348,947,5,Kabocha,457.34156829325195,Light
2628-P,10,999.2999228015542,IAOHY,Nottingham,Texas,USA,Regional Pumpkin Festival,1252 Y,1727 X,373,1120,-16,Kabocha,453.2744505834026,Light
2670-P,84,1004.8949668388814,OXRBI,Paris,New York,France,National Pumpkin Festival,1612 E,1793 D,351,990,-2,Pumpkin Pie,455.81231779838186,Light
2383-P,53,996.1784041794016,LYVJK,New York,Texas,France,Regional Pumpkin Festival,1464 W,1423 Q,346,943,1,Pumpkin Pie,451.8585547085431,Light
2153-P,65,993.178710388951,KOEGW,Chicago,New York,France,Local Pumpkin Festival,1971 U,1331 V,345,932,12,Kikuza,450.4979176027451,Light
2212-P,90,994.5287210457028,HJNIJ,Nottingham,California,USA,National Pumpkin Festival,1692 Q,1925 T,342,896,15,Queensland Blue,451.1102716365624,Light
2560-P,14,994.213914210908,PMVWM,Paris,California,USA,National Pumpkin Festival,1732 E,1415 E,351,1029,-9,Kabocha,450.9674777747542,Light
2569-P,5,991.5549177341164,DCSAR,Nottingham,New York,France,National Pumpkin Festival,1868 D,1201 N,356,1007,-3,Kikuza,449.76137824485335,Light
2570-P,75,980.6538708746432,SAMOK,Nottingham,Florida,USA,National Pumpkin Festival,1588 W,1005 R,363,1109,-15,Kikuza,444.81675059777115,Light
2740-P,16,979.1191163063048,HZWGE,Chicago,Texas,USA,Regional Pumpkin Festival,1889 M,1160 K,347,970,1,Queensland Blue,444.1205982036094,Light
2187-P,44,971.6426827134565,KEIGD,Nottingham,New York,USA,Local Pumpkin Festival,1594 L,1709 T,375,1155,-20,Kikuza,440.72934773736216,Light
2645-P,61,965.4381510261446,MUZMZ,Nottingham,California,France,National Pumpkin Festival,1427 T,1175 J,367,1075,-6,Queensland Blue,437.915021800251,Light
2011-P,48,963.2665735185146,CSEXZ,Houston,New York,France,Regional Pumpkin Festival,1606 F,1754 I,353,982,0,Pumpkin Pie,436.9300116154101,Light
2920-P,3,962.7245126999916,KAAKK,Chicago,New York,USA,National Pumpkin Festival,1008 E,1139 D,339,920,3,Queensland Blue,436.6841371646146,Light
2990-P,81,960.5165929850192,NRINJ,New York,New York,Mexico,Regional Pumpkin Festival,1542 G,1962 P,345,907,5,Kabocha,435.6826424452608,Light
2006-P,30,958.1343832062556,HAUAZ,Houston,Florida,Mexico,Regional Pumpkin Festival,1383 Y,1780 N,347,952,1,Pumpkin Pie,434.6020911472919,Light
2702-P,65,956.33329069335,PCHJL,Houston,California,USA,Regional Pumpkin Festival,1948 K,1958 P,351,1007,0,Kabocha,433.78512999217804,Light
2980-P,98,965.9049958558752,WHHSJ,New York,New York,USA,Local Pumpkin Festival,1048 L,1953 R,336,838,18,Pumpkin Pie,438.12677888025814,Light
2455-P,2,961.358721396327,LFOBJ,New York,California,Mexico,Regional Pumpkin Festival,1845 N,1646 H,345,902,8,Kikuza,436.06462515560276,Light
2860-P,60,944.7345210155472,JNKYL,Nottingham,New York,USA,Local Pumpkin Festival,1250 U,1654 G,352,964,-6,Kikuza,428.52402085648407,Light
2994-P,21,954.7208677371964,HBVOW,New York,Florida,France,Local Pumpkin Festival,1422 P,1119 F,324,785,21,Kikuza,433.0537478386504,Light
2579-P,62,961.2978256335482,FYAFP,New York,Texas,France,Regional Pumpkin Festival,1491 H,1902 T,347,943,-4,Kikuza,436.0370033247724,Light
2864-P,16,950.9688551947474,VWNGI,New York,California,France,Regional Pumpkin Festival,1686 V,1433 U,361,1053,-11,Kabocha,431.3518649654959,Light
2347-P,48,949.209457541816,KYRBZ,Paris,California,USA,Local Pumpkin Festival,1459 I,1739 I,327,821,16,Pumpkin Pie,430.55381626530743,Light
2694-P,14,930.6306491428986,KOCKE,Los Angeles,Texas,Mexico,National Pumpkin Festival,1152 X,1969 H,360,1072,-10,Kikuza,422.1266174060257,Light
2187-P,67,926.2397543992848,VEWXC,New York,New York,France,National Pumpkin Festival,1177 K,1190 P,340,916,-1,Queensland Blue,420.1349426774804,Light
2324-P,53,925.0819799300284,SNZEG,Los Angeles,New York,USA,Regional Pumpkin Festival,1199 J,1016 A,339,908,4,Pumpkin Pie,419.60978544042143,Light
2454-P,55,918.5199961066246,OFSOJ,Nottingham,Texas,France,Regional Pumpkin Festival,1243 I,1664 Q,345,938,-5,Kikuza,416.63332207399606,Light
2765-P,65,923.333073910512,LFRKS,Houston,Texas,Mexico,Local Pumpkin Festival,1936 J,1742 B,350,974,-3,Pumpkin Pie,418.81649566121695,Light
2450-P,82,916.2351028826088,VGRTF,Nottingham,California,USA,National Pumpkin Festival,1804 Z,1760 V,357,1063,-16,Kabocha,415.5969127867283,Light
2854-P,55,915.5618799133226,EKEJT,Paris,Texas,Mexico,National Pumpkin Festival,1528 B,1656 E,354,974,-2,Pumpkin Pie,415.29154423364383,Light
2861-P,65,911.9731177467852,XZBGR,Paris,New York,USA,Local Pumpkin Festival,1007 S,1153 H,342,950,-9,Kikuza,413.6637104249998,Light
2549-P,32,902.1548392679542,MPHZR,Paris,New York,France,Local Pumpkin Festival,1893 G,1985 L,333,866,5,Kikuza,409.2102178532299,Light
2601-P,74,909.7457256427036,QHCEM,Paris,California,Mexico,Local Pumpkin Festival,1906 I,1193 R,2,-5,-3,Kikuza,412.6533831857252,Light
2960-P,51,908.3931288393214,CMOUN,Chicago,Florida,USA,Local Pumpkin Festival,1479 A,1071 G,1,3,4,Kikuza,412.0398560964855,Light
2675-P,14,897.8615941973403,IURGG,New York,New York,USA,Regional Pumpkin Festival,1490 Q,1737 B,-5,3,-4,Kikuza,407.26283623515997,Light
2343-P,11,902.3309385180472,EYNFH,Nottingham,Florida,USA,Regional Pumpkin Festival,1695 R,1134 R,356,1009,-15,Queensland Blue,409.2900950642781,Light
2233-P,49,896.5944298526272,MAIAY,Chicago,Texas,France,Local Pumpkin Festival,1104 D,1202 G,349,975,-4,Queensland Blue,406.68806062571286,Light
2030-P,88,880.7027611006051,HTOAP,New York,California,France,National Pumpkin Festival,1268 G,1755 W,317,743,18,Kabocha,399.4797268131457,Light
2874-P,16,894.7707214150578,SDEZZ,Los Angeles,Texas,Mexico,Local Pumpkin Festival,1735 F,1517 G,337,883,3,Kabocha,405.86084106809886,Light
2825-P,63,879.9899815050885,QUPEV,Chicago,California,USA,Local Pumpkin Festival,1612 R,1710 B,341,914,-7,Kikuza,399.1564156908561,Light
2191-P,29,878.016040449962,VYWAX,Nottingham,New York,Mexico,National Pumpkin Festival,1975 A,1843 G,329,804,14,Kikuza,398.26105181977914,Light
2742-P,75,872.6935544088483,HGTVY,Chicago,California,France,Local Pumpkin Festival,1011 R,1913 S,350,991,-16,Queensland Blue,395.8468147314183,Light
2928-P,45,880.8700805604458,NQJXL,Houston,Texas,Mexico,Regional Pumpkin Festival,1417 Y,1630 W,361,1072,-21,Pumpkin Pie,399.55562158157375,Light
2049-P,88,876.9442011518404,UUFVL,Houston,Florida,USA,Local Pumpkin Festival,1857 I,1907 K,336,856,4,Pumpkin Pie,397.7748740888656,Light
2923-P,58,872.0405125031248,BBRWI,New York,Texas,USA,National Pumpkin Festival,1730 C,1952 E,345,960,-10,Kabocha,395.55060014731737,Light
2607-P,13,870.2439024858177,BTVNG,New York,Florida,Mexico,Local Pumpkin Festival,1341 B,1202 C,-1,0,0,Pumpkin Pie,394.735672216347,Light
2947-P,4,878.5200241589919,DXACF,Chicago,California,Mexico,Local Pumpkin Festival,1393 R,1908 O,342,937,-7,Kikuza,398.48965479832543,Light
2042-P,80,880.6381410714239,CHYJG,Nottingham,Texas,France,Regional Pumpkin Festival,1765 P,1269 O,326,817,3,Kabocha,399.4504156848693,Light
2563-P,18,865.6261857403442,ECITN,Paris,Texas,Mexico,National Pumpkin Festival,1857 W,1881 D,-3,0,-4,Kabocha,392.6411128423342,Light
2862-P,30,850.1179329628125,OUXMH,New York,New York,USA,National Pumpkin Festival,1985 L,1507 H,351,956,-14,Kikuza,385.60669344846804,Light
2327-P,2,858.4543680576608,ZVNHB,Houston,Florida,Mexico,Regional Pumpkin Festival,1915 G,1557 V,4,2,5,Kikuza,389.38803371601045,Light
2083-P,20,847.5725190192461,MKITO,Nottingham,New York,Mexico,National Pumpkin Festival,1398 U,1574 U,341,880,-4,Pumpkin Pie,384.4521140469779,Light
2614-P,2,848.3475435977801,EMZBJ,Chicago,New York,USA,Regional Pumpkin Festival,1351 K,1183 A,5,-2,4,Kikuza,384.8036589956043,Light
2755-P,44,843.6833914825693,PUQOX,Paris,Texas,France,National Pumpkin Festival,1825 U,1903 Z,344,916,-6,Kabocha,382.6880369093616,Light
2635-P,75,839.3502347432077,XCMAI,Los Angeles,Texas,France,Regional Pumpkin Festival,1350 E,1986 N,342,907,-5,Pumpkin Pie,380.72255167764104,Light
2292-P,79,842.1622312599793,MHYFT,Los Angeles,Texas,France,Regional Pumpkin Festival,1622 O,1765 G,324,799,4,Kikuza,381.9980508016765,Light
2507-P,92,836.0936277192086,KBLGQ,Los Angeles,New York,Mexico,Regional Pumpkin Festival,1955 M,1373 K,327,839,2,Queensland Blue,379.2453807844113,Light
2372-P,76,829.009310381487,BHHZY,New York,California,Mexico,Local Pumpkin Festival,1573 B,1649 U,330,819,2,Kikuza,376.03199111455945,Light
2267-P,19,823.3268164396286,CQVCL,Paris,New York,France,National Pumpkin Festival,1387 X,1753 W,331,852,-4,Kikuza,373.454457322484,Light
2354-P,90,833.141006167978,ARHUN,Houston,Florida,France,National Pumpkin Festival,1586 E,1182 T,346,918,-12,Kabocha,377.9060952697455,Light
2833-P,22,821.9495018571615,UPXCK,Houston,California,USA,Local Pumpkin Festival,1774 U,1890 R,338,880,-3,Queensland Blue,372.8297184463936,Light
2553-P,49,820.5604649176821,MZRMT,Paris,California,Mexico,Regional Pumpkin Festival,1305 F,1096 Q,315,725,17,Pumpkin Pie,372.19966240294127,Light
2859-P,71,835.6710468381643,ZTBDV,Chicago,California,USA,Local Pumpkin Festival,1288 D,1825 S,326,782,11,Pumpkin Pie,379.0537014774166,Light
2456-P,15,837.6233890596777,BEPPV,Houston,New York,France,National Pumpkin Festival,1886 D,1181 J,-3,-5,2,Kabocha,379.93926829035735,Light
2796-P,13,831.0834544496611,ODIIG,New York,Texas,Mexico,Local Pumpkin Festival,1768 N,1569 H,328,809,5,Kikuza,376.97280627073064,Light
2665-P,75,826.4038466112688,DZHGQ,Chicago,New York,Mexico,Regional Pumpkin Festival,1570 N,1645 R,342,882,-7,Kabocha,374.85017359209866,Light
2544-P,51,819.2279185066,EJDAS,Chicago,California,Mexico,National Pumpkin Festival,1032 M,1092 S,336,905,-13,Kabocha,371.5952300112457,Light
2439-P,54,833.4638182008639,SSGQJ,Los Angeles,Florida,France,Local Pumpkin Festival,1358 T,1125 V,324,786,2,Kikuza,378.05252022536627,Light
2315-P,10,824.8702790150419,KAHLE,Houston,Florida,USA,Local Pumpkin Festival,1986 I,1219 B,329,816,3,Queensland Blue,374.1545595989909,Light
2551-P,14,825.6254137562588,VZZZO,Chicago,New York,USA,Local Pumpkin Festival,1049 B,1339 K,331,804,2,Kikuza,374.4970826765289,Light
2180-P,53,815.7052154978737,SGAYN,Houston,California,Mexico,National Pumpkin Festival,1438 M,1084 D,323,792,0,Kikuza,369.99736010811154,Light
2085-P,53,824.0919484747574,OUUAK,Los Angeles,Florida,France,Regional Pumpkin Festival,1471 W,1755 I,331,871,-11,Kikuza,373.80151509256217,Light
2350-P,25,807.4048646409065,MJRUP,Houston,New York,USA,Regional Pumpkin Festival,1627 P,1750 X,342,888,-11,Pumpkin Pie,366.23238736219804,Light
2728-P,40,802.9215034544468,TTAKL,Chicago,New York,Mexico,Regional Pumpkin Festival,1080 E,1474 B,338,904,-15,Kabocha,364.19877059490943,Light
2361-P,6,809.4027480296791,GAQXH,New York,California,France,Regional Pumpkin Festival,1735 C,1833 L,327,769,10,Kabocha,367.13861128427817,Light
2718-P,21,817.4444782640785,QRFUV,Paris,Texas,France,Local Pumpkin Festival,1651 U,1164 G,320,756,11,Kikuza,370.7862757847599,Light
2839-P,28,804.9111637948081,BKLVD,New York,Florida,USA,National Pumpkin Festival,1189 Y,1442 K,332,822,-3,Kikuza,365.10126460801456,Light
2698-P,97,815.439958636649,HPWFB,New York,Texas,Mexico,National Pumpkin Festival,1375 K,1493 I,5,-3,4,Queensland Blue,369.8770417179149,Light
2254-P,5,792.1172830443829,DRZXK,New York,Florida,Mexico,National Pumpkin Festival,1849 J,1220 D,327,792,3,Kabocha,359.29806265066776,Light
2512-P,15,810.29295744095,FLUEZ,New York,New York,Mexico,National Pumpkin Festival,1748 Z,1438 C,338,863,-6,Queensland Blue,367.5424031515554,Light
2124-P,27,790.5652795610949,XNPKN,Nottingham,Texas,Mexico,Regional Pumpkin Festival,1080 X,1036 F,332,844,-9,Pumpkin Pie,358.59408628667614,Light
2114-P,58,789.529076885432,URYZD,Paris,California,USA,Regional Pumpkin Festival,1103 G,1762 I,327,837,-7,Kabocha,358.1240730426169,Light
2671-P,52,796.5129789067432,WZWHW,New York,New York,Mexico,Regional Pumpkin Festival,1526 W,1816 A,319,720,10,Pumpkin Pie,361.2919151282675,Light
2160-P,24,790.9946280485019,GLCIN,New York,Florida,France,National Pumpkin Festival,1032 U,1925 W,296,624,21,Queensland Blue,358.78883532577606,Light
2886-P,42,779.9963762687519,QWSGJ,New York,Texas,USA,National Pumpkin Festival,1572 F,1430 H,325,810,1,Kabocha,353.8001163044957,Light
2531-P,78,790.4470641508699,NNRMJ,Paris,New York,USA,National Pumpkin Festival,1489 A,1437 Q,316,750,3,Queensland Blue,358.54046472232136,Light
2321-P,99,789.8604160051793,FBFOE,Paris,Florida,USA,Local Pumpkin Festival,1138 H,1132 D,340,865,-4,Queensland Blue,358.2743658166213,Light
2102-P,5,789.7199694143608,SYAON,New York,California,Mexico,Regional Pumpkin Festival,1701 X,1885 I,328,816,-1,Pumpkin Pie,358.21066036659874,Light
2890-P,44,790.2092226071284,YCWRN,Nottingham,Texas,France,Local Pumpkin Festival,1697 M,1632 F,329,847,-6,Kikuza,358.4325817008126,Light
2114-P,6,776.4971291283146,LTVGE,Nottingham,California,USA,Regional Pumpkin Festival,1506 L,1306 X,2,-5,5,Kikuza,352.21288579557046,Light
2510-P,76,785.456618610397,NDGIG,Chicago,California,USA,National Pumpkin Festival,1366 A,1566 M,333,821,-5,Kabocha,356.2768385487272,Light
2266-P,82,778.0341511704028,MSAOW,Chicago,Texas,Mexico,Local Pumpkin Festival,1016 E,1990 A,326,808,-5,Pumpkin Pie,352.91006669768535,Light
2554-P,23,764.7160671403632,YFZNQ,Chicago,California,Mexico,Local Pumpkin Festival,1251 W,1242 Q,328,856,-13,Pumpkin Pie,346.8690903263316,Light
2336-P,75,764.7414467157796,BFASZ,Los Angeles,New York,France,Regional Pumpkin Festival,1711 K,1665 P,305,637,23,Kabocha,346.8806022987039,Light
2257-P,4,765.2187285870314,DCKLU,Nottingham,Florida,Mexico,Regional Pumpkin Festival,1187 W,1033 K,340,856,-11,Pumpkin Pie,347.0970935372487,Light
2970-P,69,773.4246227145195,AOOUO,New York,Texas,France,National Pumpkin Festival,1763 O,1527 V,330,820,-7,Pumpkin Pie,350.81922146632434,Light
2764-P,78,760.2178173027933,CLBZF,Los Angeles,California,USA,Regional Pumpkin Festival,1197 X,1362 N,330,827,-4,Queensland Blue,344.8287201860086,Light
2221-P,6,762.9329826449975,EXTXK,Chicago,Florida,Mexico,Regional Pumpkin Festival,1284 W,1956 T,319,742,-1,Kabocha,346.0602974639097,Light
2831-P,71,763.4528271444142,ZPFRT,Nottingham,California,France,National Pumpkin Festival,1687 M,1930 J,303,669,17,Queensland Blue,346.2960947700891,Light
2558-P,36,755.1078017976135,HFFLS,Paris,California,Mexico,Local Pumpkin Festival,1574 T,1905 Y,316,723,10,Kabocha,342.5108580329831,Light
2169-P,28,743.81647291556,ZCFYL,Houston,California,France,National Pumpkin Festival,1039 J,1869 M,310,673,9,Kikuza,337.3892015827147,Light
2188-P,96,743.711849886924,ROHUX,Nottingham,Florida,France,Regional Pumpkin Festival,1742 Z,1004 G,304,644,19,Queensland Blue,337.3417454139096,Light
2603-P,40,751.9358796738088,SGOLL,Los Angeles,California,USA,Regional Pumpkin Festival,1400 J,1829 S,320,767,-5,Kabocha,341.0720995330023,Light
2794-P,6,734.9447544552386,QQSBB,Nottingham,New York,Mexico,Regional Pumpkin Festival,1869 Z,1047 O,-4,5,3,Kikuza,333.36506106286055,Light
2070-P,9,739.1283939164132,YGVXR,Los Angeles,Florida,Mexico,National Pumpkin Festival,1823 D,1420 W,327,827,-14,Kabocha,335.2627264533337,Light
2334-P,58,738.3969466898591,FPQKJ,New York,Texas,France,Local Pumpkin Festival,1379 M,1751 S,312,680,11,Queensland Blue,334.9309478429466,Light
2195-P,7,735.0132993152365,BEHOQ,Nottingham,New York,France,Regional Pumpkin Festival,1717 K,1395 X,325,816,-13,Kabocha,333.3961524629968,Light
2057-P,26,722.0154653945938,YHNTX,Nottingham,New York,USA,National Pumpkin Festival,1126 Z,1312 M,323,787,-8,Kabocha,327.5004389792646,Light
2771-P,56,736.1525253886357,LDZLH,Chicago,Florida,France,Local Pumpkin Festival,1035 G,1995 D,314,696,6,Kabocha,333.912896296082,Light
2374-P,60,722.9254202479497,RODED,New York,New York,Mexico,National Pumpkin Festival,1057 U,1004 T,304,660,10,Queensland Blue,327.913187221108,Light
2608-P,84,720.616307955049,KILXC,Chicago,Florida,Mexico,Regional Pumpkin Festival,1172 P,1623 J,319,750,0,Queensland Blue,326.8657923579466,Light
2774-P,43,718.7254456458613,BYLKZ,Los Angeles,New York,Mexico,National Pumpkin Festival,1662 R,1314 F,312,698,8,Kabocha,326.0081123413975,Light
2413-P,94,727.9704182194546,WAFSG,Houston,New York,Mexico,Regional Pumpkin Festival,1314 H,1099 G,322,746,-6,Kabocha,330.20155794099884,Light
2056-P,84,718.5971005428582,BZKZR,Nottingham,California,Mexico,National Pumpkin Festival,1344 X,1816 F,310,673,11,Pumpkin Pie,325.94989602943616,Light
2820-P,46,722.6388218250125,PLHSP,Houston,California,USA,Local Pumpkin Festival,1326 Z,1627 R,308,659,10,Queensland Blue,327.78318846925106,Light
2424-P,79,699.5480599291623,IBXST,Houston,Florida,USA,Regional Pumpkin Festival,1932 X,1915 Y,326,783,-9,Pumpkin Pie,317.3094035993886,Light
2077-P,95,713.3270402958617,KFHNU,Houston,California,Mexico,Local Pumpkin Festival,1780 Z,1129 J,1,-1,-3,Kabocha,323.5594388618805,Light
2768-P,44,707.0925126979128,PWDET,Houston,California,Mexico,Local Pumpkin Festival,1109 G,1632 M,302,616,16,Kikuza,320.73150701967165,Light
2516-P,83,693.8860260574147,TNOTQ,Chicago,New York,France,Regional Pumpkin Festival,1459 X,1452 Z,318,757,-5,Pumpkin Pie,314.7411503314348,Light
2400-P,97,707.3824805831537,AIRRW,Chicago,New York,Mexico,Regional Pumpkin Festival,1398 Z,1942 V,311,710,3,Kikuza,320.8630341326738,Light
2250-P,68,705.5612363228574,QOBWM,New York,New York,USA,Regional Pumpkin Festival,1471 G,1005 B,305,640,5,Kikuza,320.03693230615755,Light
2332-P,54,699.0882194940001,SYFKJ,Paris,Florida,France,National Pumpkin Festival,1367 X,1534 S,324,761,-5,Kabocha,317.10082365672247,Light
2116-P,9,690.1114952517673,IYIBD,Chicago,New York,France,Regional Pumpkin Festival,1988 X,1640 V,-4,-4,-2,Pumpkin Pie,313.02905335423964,Light
2744-P,19,702.80188650731,DFURF,New York,Florida,France,Regional Pumpkin Festival,1469 S,1083 C,314,753,-2,Queensland Blue,318.78531330462374,Light
2444-P,59,703.4675025995821,PVHJM,Chicago,Florida,Mexico,Local Pumpkin Festival,1822 O,1041 S,309,695,1,Queensland Blue,319.0872314391496,Light
2134-P,12,699.7792021045461,CXDBD,New York,New York,USA,Regional Pumpkin Festival,1160 X,1375 R,302,670,1,Kabocha,317.4142478410053,Light
2292-P,32,690.2636758349836,OYNJB,Los Angeles,Florida,Mexico,Regional Pumpkin Festival,1070 G,1297 H,307,683,-5,Pumpkin Pie,313.0980812493419,Light
